20.04.2013,PULL,1081058,CS-516081,South Rift,NAIVASHA  DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081070,CS-516083,South Rift,KAPKURES DISPENSARY (NAKURU),2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081072,CS-516084,South Rift,NAIVASHA  DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081074,CS-516085,South Rift,KAPSETEK  DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081100,CS-516090,South Rift,LANET HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
20.04.2013,PULL,1081110,CS-516091,South Rift,NAIVASHA  DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081126,CS-516092,South Rift,NAIVASHA  DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081134,CS-516094,South Rift,LANGA LANGA HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,5.0,"4,498.6","22,493.00"
20.04.2013,PULL,1081136,CS-516095,South Rift,LELECHWET DISPENSARY (RONGAI),2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081138,CS-516096,South Rift,LENGENET DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081164,CS-516099,South Rift,MOGOTIO RURAL HEALTH DEMONSTRATION CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
20.04.2013,PULL,1081166,CS-516100,South Rift,MOTHER KEVIN HEALTH CENTER,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
20.04.2013,PULL,1081664,CS-516101,South Rift,NAKURU WEST PCEA HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081940,CS-516104,South Rift,MBOGOINE DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1081024,CS-516106,South Rift,MOLO DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
20.04.2013,PULL,1089294,CS-516107,Nairobi NE Province ,NASCOP,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1081694,CS-516111,South Rift,SUMEEK  DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1081688,CS-516112,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1081686,CS-516113,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1081020,CS-516114,South Rift,NDABIBI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082838,CS-516115,South Rift,SEKENANI DISPENSARY,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082944,CS-516117,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082950,CS-516119,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082952,CS-516120,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082954,CS-516121,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1082978,CS-516124,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
22.04.2013,PULL,1082986,CS-516125,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
22.04.2013,PULL,1082998,CS-516127,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083000,CS-516128,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083014,CS-516129,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083016,CS-516130,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083020,CS-516131,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083024,CS-516132,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1083026,CS-516133,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1089336,CS-516141,Nyanza/Western,GESIMA HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1089338,CS-516142,Nyanza/Western,GESUSU SUB DISTRICT HOSPITAL,4,Hospital,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,10.0,"4,498.6","44,986.00"
22.04.2013,PULL,1089354,CS-516143,Nairobi NE Province ,NASCOP,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1089372,CS-516144,Nyanza/Western,GETERI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1089380,CS-516145,Nyanza/Western,GIRANGO DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
22.04.2013,PULL,1089412,CS-516146,Nairobi NE Province ,GUCHA NURSING HOME,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
24.04.2013,PULL,1082820,CS-516155,South Rift,NKARETA DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
24.04.2013,PULL,1082818,CS-516156,South Rift,MULOT CATHOLIC DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082810,CS-516158,South Rift,OLETUKAT DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082806,CS-516160,South Rift,NAROK NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082804,CS-516161,South Rift,ILKIREMISHO DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082802,CS-516162,South Rift,SAKUTIEK HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082794,CS-516163,South Rift,OLOLULUNGA SUB DISTRICT HOSPITAL,4,Hospital,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,20.0,"4,498.6","89,972.00"
24.04.2013,PULL,1082792,CS-516164,South Rift,OLKOROI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082788,CS-516165,South Rift,NGITO DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082786,CS-516166,South Rift,EWASO NGIRO HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082780,CS-516167,South Rift,ENESAMPULAI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082754,CS-516169,South Rift,OLPOSIMORU DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082750,CS-516170,South Rift,NAROK NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082744,CS-516171,North Rift,KAPTUMEK DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082742,CS-516172,South Rift,NAROK NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1081762,CS-516175,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1089324,CS-516176,Nairobi NE Province ,NASCOP,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1089302,CS-516177,Nyanza/Western,EKERUBO  (MASABA) DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1089300,CS-516178,Nairobi NE Province ,CHEMIN,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1089232,CS-516179,Nyanza/Western,IKONGE DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082420,CS-516198,North Rift,KAPSAOS DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082416,CS-516199,South Rift,NAROK NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082414,CS-516200,North Rift,TABOLWA DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082404,CS-516202,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082394,CS-516203,South Rift,ENABELBEL HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
24.04.2013,PULL,1082390,CS-516204,South Rift,NAROK NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
24.04.2013,PULL,1082374,CS-516206,North Rift,SEREM HEALTH CENTRE (NANDI),3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1082022,CS-516207,North Rift,CHEPKEMEL HEALTH CENTRE (MOSOP),3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
24.04.2013,PULL,1088216,CS-516208,Nyanza/Western,IRONDI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1088218,CS-516209,Nairobi NE Province ,FRANCO MEDICALCLINIC,0,,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
24.04.2013,PULL,1088220,CS-516210,Nyanza/Western,ISECHA HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,5.0,"4,498.6","22,493.00"
24.04.2013,PULL,1088222,CS-516211,Nyanza/Western,KEGOGI HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,6.0,"4,498.6","26,991.60"
25.04.2013,PULL,1081948,CS-516213,North Rift,KIROPKET DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081950,CS-516214,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081944,CS-516215,South Rift,SUBUKIA HEALTH CENTRE (NAKURU),3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081986,CS-516216,North Rift,NANDI CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081966,CS-516219,North Rift,NANDI NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1082060,CS-516221,North Rift,MOSORIOT RHTC,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
25.04.2013,PULL,1082058,CS-516222,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081874,CS-516224,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081862,CS-516225,South Rift,WESLEY HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081992,CS-516227,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,5.0,"4,498.6","22,493.00"
25.04.2013,PULL,1081988,CS-516228,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1081968,CS-516229,North Rift,KAPCHUMBA DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1082016,CS-516230,North Rift,LOLMININGAI DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1082010,CS-516231,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
25.04.2013,PULL,1082046,CS-516233,North Rift,KABIYET HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
25.04.2013,PULL,1081866,CS-516235,North Rift,KAPKANGANI HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,3.0,"4,498.6","13,495.80"
25.04.2013,PULL,1082038,CS-516237,North Rift,CHEPTERWAI  SUB DISTRICT HOSPITAL,4,Hospital,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,10.0,"4,498.6","44,986.00"
25.04.2013,PULL,1081964,CS-516238,North Rift,KIMONG DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081676,CS-516240,South Rift,NAKURU CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
26.04.2013,PULL,1082092,CS-516241,North Rift,NANDI EAST DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081864,CS-516242,South Rift,NAKURU NORTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081728,CS-516243,South Rift,DUNDORI HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
26.04.2013,PULL,1081872,CS-516244,North Rift,NANDI CENTRAL DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1082072,CS-516245,North Rift,NANDI SOUTH DISTRICT MOH,0,DMOH,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081704,CS-516246,South Rift,BAHATI DISTRICT HOSPITAL,4,Hospital,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,10.0,"4,498.6","44,986.00"
26.04.2013,PULL,1082140,CS-516249,North Rift,CHEPSIRO DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1082068,CS-516250,North Rift,CHEMASE HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081878,CS-516251,North Rift,CHEPKUMIA DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081876,CS-516252,North Rift,KAPTICH DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081868,CS-516253,North Rift,KAPSABET DISTRICT HOSPITAL,4,Hospital,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,20.0,"4,498.6","89,972.00"
26.04.2013,PULL,1081794,CS-516254,South Rift,UPPER SOLAI HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,2.0,"4,498.6","8,997.20"
26.04.2013,PULL,1081788,CS-516255,South Rift,STREAMS OF LIFE DISPENSARY,2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081784,CS-516256,South Rift,STATE HOUSE  DISPENSARY (NAKURU),2,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081750,CS-516258,South Rift,KABATINI HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
26.04.2013,PULL,1081734,CS-516259,South Rift,ENGASHURA  HEALTH CENTRE,3,Rural Health Facility,TEST KIT HIV UNIGOLD  1/2,KIT X 20 TESTS,1.0,"4,498.6","4,498.60"
